110,-87.000000,11.000000,-150.000000,0.000000,-47.000000
111,-87.000000,11.000000,-148.000000,0.000000,-47.000000
112,-86.000000,11.000000,-147.000000,0.000000,-47.000000
113,-84.000000,11.000000,-145.000000,0.000000,-47.000000
114,-82.000000,11.000000,-143.000000,0.000000,-47.000000
115,-75.000000,11.000000,-139.000000,0.000000,-47.000000
116,-74.000000,11.000000,-138.000000,0.000000,-47.000000
117,-73.000000,11.000000,-137.000000,0.000000,-47.000000
118,-72.000000,11.000000,-136.000000,0.000000,-47.000000
119,-69.000000,11.000000,-135.000000,0.000000,-47.000000
120,-69.000000,11.000000,-135.000000,0.000000,-47.000000
121,-69.000000,11.000000,-134.000000,0.000000,-47.000000
122,-68.000000,11.000000,-133.000000,0.000000,-47.000000
123,-63.000000,11.000000,-130.000000,0.000000,-47.000000
124,-63.000000,11.000000,-129.000000,0.000000,-47.000000
125,-63.000000,11.000000,-129.000000,0.000000,-47.000000
126,-60.000000,11.000000,-127.000000,0.000000,-47.000000
127,-60.000000,11.000000,-126.000000,0.000000,-47.000000
128,-60.000000,11.000000,-126.000000,0.000000,-47.000000
129,-55.000000,11.000000,-126.000000,0.000000,-47.000000
130,-55.000000,11.000000,-126.000000,0.000000,-47.000000
131,-55.000000,11.000000,-109.000000,0.000000,-47.000000
132,-55.000000,11.000000,-107.000000,0.000000,-47.000000
133,-55.000000,11.000000,-86.000000,0.000000,-47.000000
134,-55.000000,11.000000,-85.000000,0.000000,-47.000000
135,-55.000000,11.000000,-84.000000,0.000000,-47.000000
136,-9.000000,11.000000,-84.000000,0.000000,-47.000000
137,-5.000000,11.000000,-84.000000,0.000000,-47.000000
138,-5.000000,11.000000,-73.000000,0.000000,-47.000000
139,-5.000000,11.000000,-58.000000,0.000000,-47.000000
140,-5.000000,11.000000,-31.000000,0.000000,-47.000000
141,-5.000000,11.000000,-31.000000,0.000000,-47.000000
142,-1.000000,11.000000,-30.000000,0.000000,-47.000000
143,0.000000,11.000000,-30.000000,0.000000,-47.000000
144,5.000000,11.000000,-32.000000,0.000000,-47.000000
145,7.000000,11.000000,-33.000000,0.000000,-47.000000
146,7.000000,11.000000,-31.000000,0.000000,-47.000000
147,7.000000,11.000000,-29.000000,0.000000,-47.000000
148,7.000000,11.000000,-29.000000,0.000000,-47.000000
149,6.000000,11.000000,-30.000000,0.000000,-47.000000
150,5.000000,11.000000,-31.000000,0.000000,-47.000000
151,4.000000,11.000000,-32.000000,0.000000,-47.000000
152,3.000000,11.000000,-33.000000,0.000000,-47.000000
153,2.000000,11.000000,-34.000000,0.000000,-47.000000
154,1.000000,11.000000,-35.000000,0.000000,-47.000000
155,0.000000,11.000000,-36.000000,0.000000,-47.000000
156,-1.000000,11.000000,-38.000000,0.000000,-47.000000
157,-1.000000,11.000000,-39.000000,0.000000,-47.000000
158,1.000000,11.000000,-42.000000,0.000000,-47.000000
159,2.000000,11.000000,-43.000000,0.000000,-47.000000
160,3.000000,11.000000,-44.000000,0.000000,-47.000000
161,4.000000,11.000000,-45.000000,0.000000,-47.000000
162,5.000000,11.000000,-46.000000,0.000000,-47.000000
163,10.000000,11.000000,-51.000000,0.000000,-47.000000
164,-4.000000,11.000000,-41.000000,0.000000,-47.000000
165,-7.000000,11.000000,-36.000000,0.000000,-47.000000
166,-7.000000,11.000000,-35.000000,0.000000,-47.000000
167,-7.000000,11.000000,-35.000000,0.000000,-47.000000
168,-7.000000,11.000000,-34.000000,0.000000,-47.000000
169,-8.000000,11.000000,-33.000000,0.000000,-47.000000
170,-10.000000,11.000000,-31.000000,0.000000,-47.000000
171,-12.000000,11.000000,-23.000000,0.000000,-47.000000
172,-9.000000,11.000000,-22.000000,0.000000,-47.000000
173,-8.000000,11.000000,-23.000000,0.000000,-47.000000
174,-6.000000,11.000000,-26.000000,0.000000,-47.000000
175,-3.000000,11.000000,-8.000000,0.000000,-47.000000
176,3.000000,9.000000,-6.000000,0.000000,-47.000000
177,3.000000,7.000000,-6.000000,0.000000,-47.000000
178,3.000000,2.000000,-6.000000,0.000000,-47.000000
179,3.000000,-1.000000,-6.000000,0.000000,-47.000000
180,3.000000,-1.000000,-6.000000,0.000000,-47.000000
181,3.000000,-2.000000,-6.000000,0.000000,-47.000000
182,3.000000,-22.000000,-6.000000,0.000000,-47.000000
183,3.000000,-50.000000,-6.000000,0.000000,-47.000000
184,0.000000,-51.000000,0.000000,0.000000,-47.000000
185,4.000000,-52.000000,-27.000000,0.000000,-47.000000
186,4.000000,-56.000000,-27.000000,0.000000,-47.000000
187,4.000000,-56.000000,-27.000000,0.000000,-47.000000
188,4.000000,-60.000000,-27.000000,0.000000,-47.000000
189,4.000000,-65.000000,-27.000000,0.000000,-47.000000
190,4.000000,-68.000000,-27.000000,0.000000,-47.000000
191,4.000000,-72.000000,-27.000000,0.000000,-47.000000
192,4.000000,-76.000000,-27.000000,0.000000,-47.000000
